,intent_loss,intent_acc,set
0,0.8289471762562028,0.7327433628894011,train
1,0.04490085878030836,0.9881305637982196,valid
2,0.4300376823422224,0.848873692755726,train
3,0.014606730896393694,0.9970326409495549,valid
4,0.3135752405069187,0.8845132743842354,train
5,0.006286031777973256,0.9985163204747775,valid
6,0.2541012387983471,0.9034593725434639,train
7,0.004510577251300083,0.9985163204747775,valid
8,0.21902533140474045,0.9144810941846545,train
9,0.0033494635507221216,1.0,valid
